,Trial,Size,Comparisons,Swaps,Merge duration
931,9.0,3200.0,18112.0,21311.0,0.2075951099395752
932,9.0,3300.0,18728.0,22027.0,0.20435285568237305
933,9.0,3400.0,19372.0,22771.0,0.22446990013122559
934,9.0,3500.0,20064.0,23563.0,0.2245628833770752
935,9.0,3600.0,20816.0,24415.0,0.23961210250854492
936,9.0,3700.0,21468.0,25167.0,0.2725179195404053
937,9.0,3800.0,22188.0,25987.0,0.2664811611175537
938,9.0,3900.0,22940.0,26839.0,0.26177215576171875
939,9.0,4000.0,23728.0,27727.0,0.25659894943237305
940,9.0,4100.0,24584.0,28683.0,0.2866811752319336
941,9.0,4200.0,25012.0,29211.0,0.2927131652832031
942,9.0,4300.0,25528.0,29827.0,0.28221583366394043
943,9.0,4400.0,26080.0,30479.0,0.27940821647644043
944,9.0,4500.0,26660.0,31159.0,0.3267250061035156
945,9.0,4600.0,27324.0,31923.0,0.29593920707702637
946,9.0,4700.0,27860.0,32559.0,0.30592799186706543
947,9.0,4800.0,28480.0,33279.0,0.3016786575317383
948,9.0,4900.0,29124.0,34023.0,0.31879091262817383
949,9.0,5000.0,29804.0,34803.0,0.32759904861450195
950,9.0,5100.0,30540.0,35639.0,0.3263728618621826
951,9.0,5200.0,31120.0,36319.0,0.36364078521728516
952,9.0,5300.0,31720.0,37019.0,0.34647226333618164
953,9.0,5400.0,32380.0,37779.0,0.38744091987609863
954,9.0,5500.0,33052.0,38551.0,0.3346428871154785
955,9.0,5600.0,33776.0,39375.0,0.3654818534851074
956,9.0,5700.0,34452.0,40151.0,0.3584280014038086
957,9.0,5800.0,35140.0,40939.0,0.382631778717041
958,9.0,5900.0,35908.0,41807.0,0.3641490936279297
959,9.0,6000.0,36656.0,42655.0,0.4006199836730957
960,9.0,6100.0,37472.0,43571.0,0.40343284606933594
961,9.0,6200.0,38156.0,44355.0,0.39975976943969727
962,9.0,6300.0,38740.0,45039.0,0.38797903060913086
963,9.0,6400.0,39424.0,45823.0,0.39481186866760254
964,9.0,6500.0,40040.0,46539.0,0.41420793533325195
965,9.0,6600.0,40756.0,47355.0,0.4545159339904785
966,9.0,6700.0,41460.0,48159.0,0.4451420307159424
967,9.0,6800.0,42144.0,48943.0,0.46675825119018555
968,9.0,6900.0,42896.0,49795.0,0.46172380447387695
969,9.0,7000.0,43628.0,50627.0,0.4705228805541992
970,9.0,7100.0,44440.0,51539.0,0.5881431102752686
971,9.0,7200.0,45232.0,52431.0,0.46347594261169434
972,9.0,7300.0,45908.0,53207.0,0.48514890670776367
973,9.0,7400.0,46636.0,54035.0,0.47712182998657227
974,9.0,7500.0,47376.0,54875.0,0.5192477703094482
975,9.0,7600.0,48176.0,55775.0,0.5039999485015869
976,9.0,7700.0,49016.0,56715.0,0.4900093078613281
977,9.0,7800.0,49780.0,57579.0,0.498028039932251
978,9.0,7900.0,50600.0,58499.0,0.5505542755126953
979,9.0,8000.0,51456.0,59455.0,0.531242847442627
980,9.0,8100.0,52336.0,60435.0,0.6791591644287109
981,9.0,8200.0,53268.0,61467.0,0.5451967716217041
982,9.0,8300.0,53704.0,62003.0,0.548886775970459
983,9.0,8400.0,54224.0,62623.0,0.5966131687164307
984,9.0,8500.0,54772.0,63271.0,0.5651659965515137
985,9.0,8600.0,55356.0,63955.0,0.5704789161682129
986,9.0,8700.0,56028.0,64727.0,0.6065080165863037
987,9.0,8800.0,56560.0,65359.0,0.6178061962127686
988,9.0,8900.0,57172.0,66071.0,0.5871949195861816
989,9.0,9000.0,57820.0,66819.0,0.5884747505187988
990,9.0,9100.0,58500.0,67599.0,0.6200859546661377
991,9.0,9200.0,59248.0,68447.0,0.6331350803375244
992,9.0,9300.0,59812.0,69111.0,0.6214001178741455
993,9.0,9400.0,60420.0,69819.0,0.6630241870880127
994,9.0,9500.0,61076.0,70575.0,0.7417123317718506
995,9.0,9600.0,61760.0,71359.0,0.6283378601074219
996,9.0,9700.0,62476.0,72175.0,0.6936459541320801
997,9.0,9800.0,63148.0,72947.0,0.6876208782196045
998,9.0,9900.0,63840.0,73739.0,0.6441726684570312
999,9.0,10000.0,64608.0,74607.0,0.6503150463104248
